Date,Open,High,Low,Close,Adj Close,Volume
2010-03-17,107.309998,107.870003,107.230003,107.519997,89.487579,6989400
2010-03-18,107.529999,108.029999,107.459999,107.949997,89.845459,7495600
2010-03-19,107.339996,108.169998,106.919998,107.339996,89.509407,12068000
2010-03-22,106.949997,108.070000,106.919998,107.790001,89.884651,8835200
2010-03-23,108.029999,108.919998,107.830002,108.870003,90.785263,9105900
2010-03-24,108.519997,108.809998,108.220001,108.400002,90.393356,7075900
2010-03-25,108.989998,109.529999,108.320000,108.440002,90.426666,9526500
2010-03-26,108.629997,109.070000,108.129997,108.430000,90.418343,8859800
2010-03-29,108.790001,109.160004,108.669998,108.919998,90.826958,5886300
2010-03-30,109.010002,109.379997,108.669998,109.129997,91.002113,5781300
2010-03-31,108.820000,109.040001,108.320000,108.610001,90.568436,6078200
2010-04-01,109.239998,109.580002,108.660004,109.279999,91.127121,11474400
2010-04-05,109.589996,109.879997,109.250000,109.730003,91.502396,4237800
2010-04-06,109.449997,109.870003,109.279999,109.720001,91.494110,4407600
2010-04-07,109.550003,109.699997,108.519997,109.050003,90.935356,10894000
2010-04-08,108.709999,109.570000,108.500000,109.370003,91.202209,8764300
2010-04-09,109.519997,110.080002,109.410004,110.059998,91.777611,6013100
2010-04-12,110.139999,110.360001,109.980003,110.180000,91.877632,4366500
2010-04-13,110.000000,110.440002,109.529999,110.250000,91.935997,6104100
2010-04-14,110.599998,111.320000,110.430000,111.290001,92.803268,7987400
2010-04-15,111.080002,111.620003,111.040001,111.559998,93.028419,8664000
2010-04-16,111.260002,111.500000,109.699997,110.180000,91.952644,22103600
2010-04-19,109.860001,110.910004,109.739998,110.839996,92.503464,10482500
2010-04-20,111.220001,111.430000,110.779999,111.099998,92.720436,8901000
2010-04-21,111.139999,111.500000,110.690002,111.160004,92.770523,9115800
2010-04-22,110.610001,111.510002,110.150002,111.349998,92.929077,9946100
2010-04-23,111.290001,112.040001,111.050003,111.959999,93.438187,13873100
2010-04-26,112.110001,112.580002,112.019997,112.080002,93.538345,8015700
2010-04-27,111.760002,112.180000,109.730003,109.870003,91.693924,19874600
2010-04-28,110.379997,110.839996,109.690002,110.550003,92.261452,14833300
2010-04-29,110.940002,112.000000,110.919998,111.690002,93.212845,7472600
2010-04-30,111.809998,112.000000,110.040001,110.099998,91.885880,14615900
2010-05-03,110.570000,111.820000,110.570000,111.540001,93.087662,8324800
2010-05-04,110.510002,110.540001,108.699997,109.360001,91.268311,19911700
2010-05-05,108.550003,109.559998,108.250000,108.800003,90.800941,18900400
2010-05-06,108.370003,109.150002,99.160004,105.260002,87.846588,34425300
2010-05-07,105.019997,105.940002,102.540001,103.779999,86.611397,33885700
2010-05-10,107.570000,108.470001,107.000000,108.000000,90.133308,20454000
2010-05-11,107.139999,108.930000,106.980003,107.669998,89.857903,16440600
2010-05-12,108.080002,109.349998,107.949997,109.260002,91.184814,12985000
2010-05-13,108.949997,109.459999,107.970001,108.099998,90.216736,11160700
2010-05-14,107.449997,107.669998,105.620003,106.510002,88.889778,17962100
2010-05-17,106.690002,106.919998,104.660004,106.519997,88.898132,17552200
2010-05-18,107.290001,107.510002,105.139999,105.389999,87.955063,19213400
2010-05-19,104.959999,105.580002,103.589996,104.769997,87.437645,24115100
2010-05-20,102.970001,103.250000,101.000000,101.110001,84.383110,28708100
2010-05-21,99.300003,101.970001,99.019997,101.839996,85.313828,30840500
2010-05-24,101.370003,101.980003,100.529999,100.680000,84.342087,16537800
2010-05-25,98.529999,100.570000,97.750000,100.459999,84.157784,25166200
2010-05-26,100.879997,101.800003,99.519997,99.680000,83.504349,18499900
2010-05-27,101.440002,102.730003,101.070000,102.720001,86.051010,18333200
2010-05-28,102.589996,102.629997,101.040001,101.470001,85.003883,19442500
2010-06-01,100.669998,102.290001,100.230003,100.320000,84.040482,17009600
2010-06-02,100.860001,102.650002,100.410004,102.610001,85.958878,14879500
2010-06-03,102.989998,103.260002,101.839996,102.690002,86.025955,11856600
2010-06-04,100.970001,101.180000,99.000000,99.440002,83.303299,20047200
2010-06-07,99.660004,99.919998,98.199997,98.269997,82.323181,13694600
2010-06-08,98.360001,99.669998,97.699997,99.440002,83.303299,25086600
2010-06-09,99.980003,100.779999,98.800003,99.150002,83.060387,16076800
2010-06-10,100.599998,101.980003,100.599998,101.879997,85.347343,13825600
2010-06-11,101.070000,102.349998,101.019997,102.309998,85.707520,9066300
2010-06-14,102.989998,103.489998,102.040001,102.139999,85.565125,8995700
2010-06-15,102.809998,104.290001,102.099998,104.169998,87.265747,9402100
2010-06-16,103.690002,104.480003,103.519997,104.290001,87.366264,9602400
2010-06-17,104.510002,104.620003,103.379997,104.559998,87.592453,9742800
2010-06-18,104.510002,104.839996,104.230003,104.489998,87.693115,6890700
2010-06-21,105.730003,105.959999,103.959999,104.449997,87.659576,10258800
2010-06-22,104.500000,104.940002,102.839996,102.930000,86.383911,11915600
2010-06-23,103.080002,103.680000,102.269997,102.989998,86.434288,12966900
2010-06-24,102.510002,102.639999,101.300003,101.559998,85.234154,13397700
2010-06-25,101.800003,102.029999,100.830002,101.720001,85.368462,10893500
2010-06-28,101.690002,102.050003,101.040001,101.440002,85.133446,6770700
2010-06-29,100.190002,100.230003,98.129997,98.730003,82.859093,16662900
2010-06-30,98.510002,99.129997,97.589996,97.730003,82.019852,13386200
2010-07-01,97.750000,98.000000,96.260002,97.339996,81.692490,18562200
2010-07-02,97.529999,97.739998,96.169998,96.870003,81.298103,11305700
2010-07-06,97.989998,98.620003,96.610001,97.449997,81.784813,10251400
2010-07-07,97.540001,100.370003,97.500000,100.290001,84.168297,12255100
2010-07-08,100.900002,101.510002,100.400002,101.510002,85.192200,9456500
2010-07-09,101.459999,102.129997,101.279999,102.110001,85.695732,7377600
2010-07-12,101.849998,102.300003,101.550003,102.250000,85.813225,6613100
2010-07-13,103.220001,104.180000,103.169998,103.730003,87.055344,9339100
2010-07-14,103.529999,104.089996,103.120003,103.750000,87.072144,8757900
2010-07-15,103.720001,103.879997,102.489998,103.699997,87.030144,11495700
2010-07-16,103.010002,103.110001,100.830002,101.010002,84.848656,12219700
2010-07-19,101.410004,101.900002,100.760002,101.620003,85.361092,7289500
2010-07-20,100.099998,102.400002,100.040001,102.330002,85.957451,9200800
2010-07-21,102.669998,102.699997,100.720001,101.230003,85.033440,10812500
2010-07-22,102.250000,103.709999,102.220001,103.250000,86.730278,10386600
2010-07-23,103.110001,104.500000,102.919998,104.269997,87.587074,13384300
2010-07-26,104.410004,105.330002,104.209999,105.260002,88.418671,9047000
2010-07-27,105.750000,105.839996,105.000000,105.440002,88.569885,10259500
2010-07-28,105.239998,105.550003,104.690002,105.089996,88.275887,7157900
2010-07-29,105.660004,105.930000,103.919998,104.669998,87.923103,11562800
2010-07-30,103.800003,105.129997,103.540001,104.699997,87.948265,11706000
2010-08-02,106.080002,106.989998,105.879997,106.730003,89.653450,6852300
2010-08-03,106.480003,106.830002,106.059998,106.389999,89.367851,5440100
2010-08-04,106.650002,107.150002,106.379997,106.959999,89.846664,7289900
2010-08-05,106.430000,106.879997,106.230003,106.879997,89.779503,3631700
2010-08-06,105.919998,106.730003,105.309998,106.690002,89.619858,7524700
2010-08-09,107.000000,107.370003,106.639999,107.120003,89.981102,3723500
2010-08-10,106.360001,107.180000,105.669998,106.660004,89.594696,8434400
2010-08-11,105.190002,105.209999,103.910004,104.129997,87.469482,9496200
2010-08-12,102.849998,103.870003,102.779999,103.449997,86.898262,14562800
2010-08-13,103.209999,103.800003,103.099998,103.349998,86.814255,6481600
2010-08-16,102.809998,103.589996,102.379997,103.279999,86.755478,5818900
2010-08-17,103.989998,105.120003,103.669998,104.330002,87.637512,5461600
2010-08-18,104.260002,105.110001,103.680000,104.570000,87.839088,6344900
2010-08-19,104.080002,104.309998,102.550003,103.059998,86.570663,8882600
2010-08-20,102.430000,102.480003,101.470001,102.139999,86.118752,8548600
2010-08-23,102.540001,103.050003,101.699997,101.760002,85.798370,5552400
2010-08-24,100.730003,101.150002,99.910004,100.400002,84.651711,9543400
2010-08-25,99.910004,100.980003,99.370003,100.610001,84.828712,9732500
2010-08-26,100.959999,101.059998,99.669998,99.930000,84.255402,8258800
2010-08-27,100.529999,101.629997,99.400002,101.580002,85.646599,10431400
2010-08-30,101.230003,101.540001,100.160004,100.169998,84.457756,4731200
2010-08-31,99.889999,100.849998,99.519997,100.199997,84.483047,10523400
2010-09-01,101.360001,102.900002,101.330002,102.800003,86.675240,8511100
2010-09-02,102.910004,103.290001,102.620003,103.279999,87.079895,3782600
2010-09-03,104.220001,104.629997,103.290001,104.580002,88.176048,6280300
2010-09-07,104.160004,104.290001,103.410004,103.559998,87.316025,4206700
2010-09-08,103.709999,104.400002,103.680000,103.980003,87.670135,5742100
2010-09-09,104.980003,105.000000,103.970001,104.250000,87.897766,4396500
2010-09-10,104.419998,104.820000,104.150002,104.779999,88.344643,3521600
2010-09-13,105.650002,105.860001,105.059998,105.669998,89.095055,4944900
2010-09-14,105.480003,106.070000,105.169998,105.440002,88.901100,5077800
2010-09-15,105.199997,106.059998,104.980003,105.940002,89.322693,4374300
2010-09-16,105.669998,106.239998,105.400002,106.190002,89.533485,5449000
2010-09-17,106.349998,106.489998,105.650002,106.070000,89.593452,7777800
2010-09-20,106.400002,107.720001,106.199997,107.519997,90.818222,5257500
2010-09-21,107.540001,108.309998,107.169998,107.620003,90.902710,8381800
2010-09-22,107.559998,108.040001,107.080002,107.400002,90.716789,5593500
2010-09-23,106.639999,107.620003,106.410004,106.669998,90.100281,7547400
2010-09-24,107.769997,108.660004,107.669998,108.570000,91.705101,5334900
2010-09-27,108.570000,108.730003,108.080002,108.190002,91.384132,3989800
2010-09-28,108.360001,108.870003,107.300003,108.559998,91.696640,7872700
2010-09-29,108.349998,108.709999,108.000000,108.309998,91.485497,6281000
2010-09-30,108.910004,109.519997,107.470001,107.910004,91.147652,11670500
2010-10-01,108.550003,108.730003,107.839996,108.320000,91.493973,5987600
2010-10-04,108.160004,108.550003,107.070000,107.570000,90.860443,5561600
2010-10-05,108.410004,109.680000,108.269997,109.400002,92.406151,6493200
2010-10-06,109.440002,109.830002,109.269997,109.769997,92.718712,7215600
2010-10-07,110.089996,110.110001,109.010002,109.599998,92.575081,5282200
2010-10-08,109.660004,110.410004,109.379997,110.160004,93.048134,4812900
2010-10-11,110.290001,110.400002,109.879997,110.260002,93.132614,3527300
2010-10-12,109.930000,110.629997,109.209999,110.260002,93.132614,5373500
2010-10-13,110.820000,111.639999,110.660004,111.059998,93.808281,6921600
2010-10-14,111.050003,111.230003,110.309998,111.070000,93.816765,8971700
2010-10-15,111.430000,111.470001,110.110001,110.680000,93.565697,9377400
2010-10-18,110.680000,111.589996,110.550003,111.010002,93.844650,4434900
2010-10-19,110.290001,110.680000,109.169998,109.839996,92.855553,9253700
2010-10-20,110.089996,111.580002,109.820000,111.089996,93.912300,7394700
2010-10-21,111.580002,112.209999,110.699997,111.540001,94.292732,6992000
2010-10-22,111.589996,111.680000,111.150002,111.360001,94.140541,3549800
2010-10-25,111.900002,112.550003,111.660004,111.709999,94.436432,6126500
2010-10-26,111.199997,111.910004,110.930000,111.760002,94.478699,5371300
2010-10-27,111.120003,111.459999,110.260002,111.309998,94.098297,7608300
2010-10-28,111.769997,111.860001,110.580002,111.099998,93.920776,5657500
2010-10-29,111.019997,111.379997,110.809998,111.309998,94.098297,5972000
2010-11-01,111.680000,112.510002,110.669998,111.320000,94.106720,9428500
2010-11-02,112.010002,112.279999,111.849998,111.879997,94.580154,4073600
2010-11-03,112.070000,112.370003,111.059998,112.300003,94.935211,10108800
2010-11-04,113.309998,114.519997,113.239998,114.430000,96.735802,9353700
2010-11-05,114.449997,114.629997,114.050003,114.540001,96.828842,6347900
2010-11-08,114.139999,114.349998,113.779999,114.220001,96.558327,4081700
2010-11-09,114.379997,114.410004,113.230003,113.690002,96.110291,5838500
2010-11-10,113.620003,113.889999,112.760002,113.730003,96.144104,9956900
2010-11-11,112.900002,113.260002,112.529999,113.080002,95.594566,5517900
2010-11-12,112.459999,112.989998,111.650002,112.160004,94.816841,8695800
2010-11-15,112.320000,113.029999,112.180000,112.250000,94.892899,6607300
2010-11-16,111.589996,111.739998,110.070000,110.500000,93.413528,9492400
2010-11-17,110.639999,110.790001,110.260002,110.440002,93.362846,5558800
2010-11-18,111.360001,112.370003,111.349998,112.150002,94.808380,7154500
2010-11-19,111.660004,112.059998,111.180000,112.010002,94.995834,4474300
2010-11-22,111.550003,111.860001,110.540001,111.820000,94.834694,6814800
2010-11-23,110.779999,110.809998,109.900002,110.389999,93.621895,6615500
2010-11-24,111.000000,111.959999,111.000000,111.849998,94.860153,4288200
2010-11-26,110.940002,111.349998,110.639999,110.639999,93.833916,2330100
2010-11-29,110.260002,110.860001,109.400002,110.650002,93.842369,6040400
2010-11-30,109.669998,110.760002,109.559998,110.169998,93.435280,8055600
2010-12-01,111.680000,112.900002,111.589996,112.669998,95.555542,7312300
2010-12-02,112.769997,113.870003,112.750000,113.739998,96.463020,6146200
2010-12-03,113.339996,114.019997,113.309998,113.940002,96.632660,4550500
2010-12-06,113.779999,114.050003,113.629997,113.739998,96.463020,6181100
2010-12-07,114.620003,114.709999,113.669998,113.730003,96.454529,7617300
2010-12-08,113.699997,114.080002,113.449997,113.889999,96.590256,6518700
2010-12-09,114.349998,114.389999,113.510002,113.919998,96.615677,5237500
2010-12-10,114.099998,114.339996,113.769997,114.290001,96.929489,8294000
2010-12-13,114.669998,115.029999,114.430000,114.489998,97.099098,4756900
2010-12-14,114.629997,115.379997,114.589996,115.010002,97.540123,5212500
2010-12-15,114.910004,115.440002,114.680000,114.889999,97.438332,5851100
2010-12-16,114.989998,115.389999,114.419998,115.239998,97.735199,8109500
2010-12-17,114.930000,114.989998,114.480003,114.949997,97.712242,4621200
2010-12-20,115.139999,115.150002,114.379997,114.750000,97.542206,6742100
2010-12-21,115.110001,115.459999,114.989998,115.309998,98.018257,4783100
2010-12-22,115.349998,115.660004,115.250000,115.580002,98.247765,3487300
2010-12-23,115.510002,115.790001,115.400002,115.730003,98.375290,3578800
2010-12-27,115.360001,115.639999,115.150002,115.540001,98.213799,4138600
2010-12-28,115.769997,115.879997,115.339996,115.790001,98.426254,4738400
2010-12-29,115.709999,115.980003,115.620003,115.650002,98.518257,6621900
2010-12-30,115.529999,115.709999,115.260002,115.449997,98.347878,6599100
2010-12-31,115.320000,115.730003,115.040001,115.629997,98.501259,3725200
2011-01-03,116.410004,116.860001,116.360001,116.410004,99.165680,9108900
2011-01-04,116.709999,116.730003,116.110001,116.639999,99.361588,9775600
2011-01-05,116.459999,117.190002,116.300003,117.040001,99.702377,7567800
2011-01-06,117.139999,117.190002,116.500000,116.779999,99.480888,7161600
2011-01-07,116.910004,117.099998,115.820000,116.570000,99.301987,9249800
2011-01-10,116.160004,116.339996,115.559998,116.199997,98.986809,6166700
2011-01-11,116.629997,116.860001,116.169998,116.550003,99.284935,5122600
2011-01-12,117.150002,117.650002,117.010002,117.400002,100.009041,5255800
2011-01-13,117.370003,117.379997,116.820000,117.199997,99.838631,6056800
2011-01-14,116.879997,117.769997,116.809998,117.690002,100.256073,5885800
2011-01-18,117.760002,118.430000,117.739998,118.230003,100.716103,4665700
2011-01-19,118.349998,118.489998,117.860001,118.160004,100.656479,9080300
2011-01-20,117.839996,118.339996,117.330002,118.120003,100.622391,10935600
2011-01-21,118.709999,118.800003,117.970001,118.459999,101.035179,9663000
2011-01-24,118.360001,119.580002,118.339996,119.559998,101.973381,12299400
2011-01-25,119.300003,119.589996,118.709999,119.489998,101.913681,10474000
2011-01-26,119.550003,119.940002,119.339996,119.610001,102.016045,9154100
2011-01-27,119.620003,119.930000,119.449997,119.639999,102.041611,7393200
2011-01-28,119.660004,119.860001,117.760002,118.019997,100.659889,17156100
2011-01-31,118.250000,118.650002,117.879997,118.599998,101.154602,8965000
2011-02-01,119.160004,120.230003,119.080002,120.089996,102.425423,7626900
2011-02-02,119.889999,120.320000,119.889999,120.099998,102.433929,4231200
2011-02-03,120.029999,120.570000,119.559998,120.370003,102.664223,6338100
2011-02-04,120.370003,120.690002,120.019997,120.690002,102.937210,5191300
2011-02-07,120.879997,121.650002,120.849998,121.349998,103.500092,7317100
2011-02-08,121.449997,122.220001,121.330002,122.139999,104.173897,6032000
2011-02-09,122.110001,122.400002,121.750000,122.279999,104.293266,7682100
2011-02-10,121.769997,122.250000,121.430000,122.169998,104.199463,7202200
2011-02-11,121.820000,122.760002,121.709999,122.650002,104.608887,6887200
2011-02-14,122.489998,122.709999,122.300003,122.610001,104.574760,4093900
2011-02-15,122.339996,122.370003,121.879997,122.199997,104.225044,4854700
2011-02-16,122.489998,123.059998,122.370003,122.879997,104.805016,5680000
2011-02-17,122.650002,123.339996,122.570000,123.160004,105.043823,4856500
2011-02-18,122.970001,123.639999,122.820000,123.599998,105.676506,6320900
2011-02-22,122.870003,123.279999,121.489998,121.889999,104.214470,9844300
2011-02-23,121.669998,121.769997,120.360001,120.849998,103.325348,14461100
2011-02-24,120.769997,121.040001,119.559998,120.419998,102.957680,12247300
